law_id,title,candidate_grade,pending_items,events_total,events_dv_html,events_dv_pdf,events_unlocated,events_dv_offline,pdf_pages_estimate,base_source,dv_identifier
naredba-6-ot-15-avgust-2005-g-za-minimalnite-iziskvaniya-za-osiguryavane-na-zdra,"НАРЕДБА № 6 ОТ 15 АВГУСТ 2005 Г. ЗА МИНИМАЛНИТЕ ИЗИСКВАНИЯ ЗА ОСИГУРЯВАНЕ НА ЗДРАВЕТО И БЕЗОПАСНОСТТА НА РАБОТЕЩИТЕ ПРИ РИСКОВЕ, СВЪРЗАНИ С ЕКСПОЗИЦИЯ НА ШУМ",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-780
naredba-6-ot-17-septemvri-2016-g-za-usloviyata-i-reda-za-razporezhdane-chrez-uni,"НАРЕДБА № 6 ОТ 17 СЕПТЕМВРИ 2016 Г. ЗА УСЛОВИЯТА И РЕДА ЗА РАЗПОРЕЖДАНЕ ЧРЕЗ УНИЩОЖАВАНЕ НА СТОКИ ПО ЧЛ. 239, АЛ. 3 И 4 ОТ ЗАКОНА ЗА МИТНИЦИТЕ",B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-107701
naredba-6-ot-17-yuni-2021-g-za-kompetentnost-na-morskite-litsa-v-republika-balga,НАРЕДБА № 6 ОТ 17 ЮНИ 2021 Г. ЗА КОМПЕТЕНТНОСТ НА МОРСКИТЕ ЛИЦА В РЕПУБЛИКА БЪЛГАРИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,2,1,0,1,0,0,dv_html,dv-159511
naredba-6-ot-18-fevruari-2000-g-za-usloviyata-i-reda-na-registratsiya-na-dogovor,НАРЕДБА № 6 ОТ 18 ФЕВРУАРИ 2000 Г. ЗА УСЛОВИЯТА И РЕДА НА РЕГИСТРАЦИЯ НА ДОГОВОРИТЕ ЗА АРЕНДА В ПОЗЕМЛЕНИТЕ КОМИСИИ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,4,dv_pdf,
naredba-6-ot-18-mart-2022-g-za-razsledvane-na-proizshestviya-po-vatreshnite-vodn,НАРЕДБА № 6 ОТ 18 МАРТ 2022 Г. ЗА РАЗСЛЕДВАНЕ НА ПРОИЗШЕСТВИЯ ПО ВЪТРЕШНИТЕ ВОДНИ ПЪТИЩА,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-171373
naredba-6-ot-18-septemvri-2009-g-za-opredelyane-na-prilezhashtata-plosht-kam-sgr,НАРЕДБА № 6 ОТ 18 СЕПТЕМВРИ 2009 Г. ЗА ОПРЕДЕЛЯНЕ НА ПРИЛЕЖАЩАТА ПЛОЩ КЪМ СГРАДИ В РЕЖИМ НА ЕТАЖНА СОБСТВЕНОСТ В КВАРТАЛИ С КОМПЛЕКСНО ЗАСТРОЯВАНЕ,B-pending,events_pending;chain_scan;base_audit;freeze,2,0,0,2,0,0,dv_html,dv-25348
naredba-6-ot-19-mart-2003-g-za-reda-i-mestata-za-izvarshvane-na-spetsializiranit,НАРЕДБА № 6 ОТ 19 МАРТ 2003 Г. ЗА РЕДА И МЕСТАТА ЗА ИЗВЪРШВАНЕ НА СПЕЦИАЛИЗИРАНИТЕ МЕДИЦИНСКИ И ПСИХОЛОГИЧЕСКИ ИЗСЛЕДВАНИЯ И НА ПЕРИОДИЧНИТЕ ЗДРАВНИ ПРЕГЛЕДИ И МЕТОДИТЕ ЗА ТЯХНОТО ПРОВЕЖДАНЕ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-104482
naredba-6-ot-19-septemvri-2019-g-za-priemane-na-farmako-terapevtichno-rakovodstv,НАРЕДБА № 6 ОТ 19 СЕПТЕМВРИ 2019 Г. ЗА ПРИЕМАНЕ НА ФАРМАКО-ТЕРАПЕВТИЧНО РЪКОВОДСТВО ПО МЕДИЦИНСКА ПАРАЗИТОЛОГИЯ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-141645
naredba-6-ot-19-yuni-2008-g-za-reda-za-zaplashtane-na-sumite-po-chl-37-al-5-ot-z,"НАРЕДБА № 6 ОТ 19 ЮНИ 2008 Г. ЗА РЕДА ЗА ЗАПЛАЩАНЕ НА СУМИТЕ ПО ЧЛ. 37, АЛ. 5 ОТ ЗАКОНА ЗА ЗДРАВНОТО ОСИГУРЯВАНЕ",B-pending,events_pending;chain_scan;base_audit;freeze,2,2,0,0,0,0,dv_html,dv-5527
naredba-6-ot-2-oktomvri-2025-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-v,"НАРЕДБА № 6 ОТ 2 ОКТОМВРИ 2025 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ВОДНО СТРОИТЕЛСТВО""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-237743
naredba-6-ot-20-mart-2007-g-za-usloviyata-i-reda-za-pasishtno-otglezhdane-na-svi,"НАРЕДБА № 6 ОТ 20 МАРТ 2007 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПАСИЩНО ОТГЛЕЖДАНЕ НА СВИНЕ ОТ ИЗТОЧНОБАЛКАНСКАТА ПОРОДА И НЕЙНИТЕ КРЪСТОСКИ (ЗАГЛ. ИЗМ. - ДВ, БР. 29 ОТ 2024 Г., В СИЛА ОТ 02.04.2024 Г.)",B-pending,events_pending;chain_scan;base_audit;freeze,4,3,0,1,0,0,dv_html,dv-3493
naredba-6-ot-2006-g-za-pokazatelite-za-shum-v-okolnata-sreda-otchitashti-stepent,"НАРЕДБА № 6 ОТ 2006 Г. ЗА ПОКАЗАТЕЛИТЕ ЗА ШУМ В ОКОЛНАТА СРЕДА, ОТЧИТАЩИ СТЕПЕНТА НА ДИСКОМФОРТ ПРЕЗ РАЗЛИЧНИТЕ ЧАСТИ НА ДЕНОНОЩИЕТО, ГРАНИЧНИТЕ СТОЙНОСТИ НА ПОКАЗАТЕЛИТЕ ЗА ШУМ В ОКОЛНАТА СРЕДА, В ПОМЕЩЕНИЯТА НА ЖИЛИЩНИ И ОБЩЕСТВЕНИ СГРАДИ, В ЗОНИ И ТЕРИТОРИИ, ПРЕДНАЗНАЧЕНИ ЗА ЖИЛИЩНО СТРОИТЕЛСТВО, РЕКРЕАЦИОННИ ЗОНИ И ТЕРИТОРИИ И ЗОНИ СЪС СМЕСЕНО ПРЕДНАЗНАЧЕНИЕ, МЕТОДИТЕ ЗА ОЦЕНКА НА СТОЙНОСТИТЕ НА ПОКАЗАТЕЛИТЕ ЗА ШУМ И НА ВРЕДНИТЕ ЕФЕКТИ ОТ ШУМА ВЪРХУ ЗДРАВЕТО НА НАСЕЛЕНИЕТО (ЗАГЛ. ИЗМ. - ДВ, БР. 100 ОТ 2021 Г.)",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,3,1,0,2,0,0,unlocated,
naredba-6-ot-21-noemvri-2024-g-za-obshtite-usloviya-za-provezhdane-na-konkursite,"НАРЕДБА № 6 ОТ 21 НОЕМВРИ 2024 Г. ЗА ОБЩИТЕ УСЛОВИЯ ЗА ПРОВЕЖДАНЕ НА КОНКУРСИТЕ ЗА ПРЕДОСТАВЯНЕ НА СРЕДСТВА ОТ НАЦИОНАЛЕН ФОНД ""КУЛТУРА"", ЗА ДОПУСТИМОСТ НА РАЗХОДИТЕ, ЗА ОЦЕНКА НА ПРОЕКТИТЕ И ЗА ТЯХНОТО ИЗПЪЛНЕНИЕ",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-230933
naredba-6-ot-21-yuli-2006-g-za-usloviyata-i-reda-za-izdavane-na-individualni-lit,НАРЕДБА № 6 ОТ 21 ЮЛИ 2006 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ИЗДАВАНЕ НА ИНДИВИДУАЛНИ ЛИЦЕНЗИИ БЕЗ КОНКУРС ИЛИ ТЪРГ ЗА ОСЪЩЕСТВЯВАНЕ НА ДАЛЕКОСЪОБЩЕНИЯ ЧРЕЗ ОБОСОБЕНИ ДАЛЕКОСЪОБЩИТЕЛНИ МРЕЖИ ОТ ПОДВИЖНАТА РАДИОСЛУЖБА ЗА ПРОФЕСИОНАЛНИ ЦЕЛИ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-2307
naredba-6-ot-23-oktomvri-2003-g-za-minimalnite-iziskvaniya-i-usloviya-za-otglezh,"НАРЕДБА № 6 ОТ 23 ОКТОМВРИ 2003 Г. ЗА МИНИМАЛНИТЕ ИЗИСКВАНИЯ И УСЛОВИЯ ЗА ОТГЛЕЖДАНЕ НА ЖИВОТНИ В ЗООЛОГИЧЕСКИ ГРАДИНИ И ЦЕНТРОВЕ ЗА ОТГЛЕЖДАНЕ И РАЗМНОЖАВАНЕ НА ЗАЩИТЕНИ ВИДОВЕ ЖИВОТНИ (ЗАГЛ. ДОП. - ДВ, БР. 44 ОТ 2009 Г.)",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,2,0,0,2,0,0,unlocated,
naredba-6-ot-23-yuli-2020-g-za-priemane-na-farmako-terapevtichno-rakovodstvo-po-,НАРЕДБА № 6 ОТ 23 ЮЛИ 2020 Г. ЗА ПРИЕМАНЕ НА ФАРМАКО-ТЕРАПЕВТИЧНО РЪКОВОДСТВО ПО ПСИХИЧНИ ЗАБОЛЯВАНИЯ,B-pending,events_pending;chain_scan;base_audit;freeze,1,1,0,0,0,0,dv_html,dv-150419
naredba-6-ot-24-fevruari-2015-g-za-prilagane-na-myarka-13-plashtaniya-za-rayoni-,"НАРЕДБА № 6 ОТ 24 ФЕВРУАРИ 2015 Г. ЗА ПРИЛАГАНЕ НА МЯРКА 13 ""ПЛАЩАНИЯ ЗА РАЙОНИ С ПРИРОДНИ ИЛИ ДРУГИ СПЕЦИФИЧНИ ОГРАНИЧЕНИЯ"" ОТ ПРОГРАМАТА ЗА РАЗВИТИЕ НА СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2014 - 2020 Г.",B-pending,events_pending;chain_scan;base_audit;freeze,5,4,0,1,0,0,dv_html,dv-92453
naredba-6-ot-24-yuli-2006-g-za-usloviyata-i-reda-za-davane-na-razresheniya-za-ra,"НАРЕДБА № 6 ОТ 24 ЮЛИ 2006 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ДАВАНЕ НА РАЗРЕШЕНИЯ ЗА РАБОТА НА ЛИЦА, НЕНАВЪРШИЛИ 18 ГОДИНИ",B-pending,events_pending;chain_scan;base_audit;freeze,2,2,0,0,0,0,dv_html,dv-2341
naredba-6-ot-25-may-2004-g-za-osiguryavane-na-zdravoslovni-i-bezopasni-usloviya-,НАРЕДБА № 6 ОТ 25 МАЙ 2004 Г. ЗА ОСИГУРЯВАНЕ НА ЗДРАВОСЛОВНИ И БЕЗОПАСНИ УСЛОВИЯ НА ТРУД ПРИ МЕХАНИЧНО ОБРАБОТВАНЕ НА ДЪРВЕСИНА,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-20061
naredba-6-ot-25-noemvri-2004-g-za-tehnicheski-pravila-i-normativi-za-proektirane,"НАРЕДБА № 6 ОТ 25 НОЕМВРИ 2004 Г. ЗА ТЕХНИЧЕСКИ ПРАВИЛА И НОРМАТИВИ ЗА ПРОЕКТИРАНЕ, ИЗГРАЖДАНЕ И ПОЛЗВАНЕ НА ОБЕКТИТЕ И СЪОРЪЖЕНИЯТА ЗА ПРЕНОС, СЪХРАНЕНИЕ, РАЗПРЕДЕЛЕНИЕ И ДОСТАВКА НА ПРИРОДЕН ГАЗ",B-pending,events_pending;chain_scan;base_audit;freeze,2,2,0,0,0,0,dv_html,dv-18248
naredba-6-ot-26-mart-1999-g-za-reda-i-nachina-za-izmervane-na-emisiite-na-vredni,"НАРЕДБА № 6 ОТ 26 МАРТ 1999 Г. ЗА РЕДА И НАЧИНА ЗА ИЗМЕРВАНЕ НА ЕМИСИИТЕ НА ВРЕДНИ ВЕЩЕСТВА, ИЗПУСКАНИ В АТМОСФЕРНИЯ ВЪЗДУХ ОТ ОБЕКТИ С НЕПОДВИЖНИ ИЗТОЧНИЦИ",B-pending,events_pending;chain_scan;base_audit;freeze,6,3,1,2,0,8,dv_pdf,
naredba-6-ot-26-mart-2021-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-plan,"НАРЕДБА № 6 ОТ 26 МАРТ 2021 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ПЛАНИНСКИ ВОДАЧ""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-157286
naredba-6-ot-26-mart-2021-g-za-utvarzhdavane-na-meditsinski-standart-detska-klin,"НАРЕДБА № 6 ОТ 26 МАРТ 2021 Г. ЗА УТВЪРЖДАВАНЕ НА МЕДИЦИНСКИ СТАНДАРТ ""ДЕТСКА КЛИНИЧНА ХЕМАТОЛОГИЯ И ОНКОЛОГИЯ""",B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-157268
naredba-6-ot-26-oktomvri-2018-g-za-usloviyata-i-reda-za-predostavyane-na-finanso,НАРЕДБА № 6 ОТ 26 ОКТОМВРИ 2018 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ НА ФИНАНСОВА ПОМОЩ ПО НАЦИОНАЛНА ПРОГРАМА ЗА ПОДПОМАГАНЕ НА ЛОЗАРО-ВИНАРСКИЯ СЕКТОР ЗА ПЕРИОДА 2019 - 2023 Г.,B-pending,events_pending;chain_scan;base_audit;freeze,21,18,0,3,0,0,dv_html,dv-131541
naredba-6-ot-27-avgust-2013-g-za-usloviyata-i-iziskvaniyata-za-izgrazhdane-i-eks,НАРЕДБА № 6 ОТ 27 АВГУСТ 2013 Г. ЗА УСЛОВИЯТА И ИЗИСКВАНИЯТА ЗА ИЗГРАЖДАНЕ И ЕКСПЛОАТАЦИЯ НА ДЕПА И НА ДРУГИ СЪОРЪЖЕНИЯ И ИНСТАЛАЦИИ ЗА ОПОЛЗОТВОРЯВАНЕ И ОБЕЗВРЕЖДАНЕ НА ОТПАДЪЦИ,B-pending,events_pending;chain_scan;base_audit;freeze,2,2,0,0,0,0,dv_html,dv-78698
naredba-6-ot-28-mart-2016-g-za-prilagane-na-podmyarka-76-prouchvaniya-i-investit,"НАРЕДБА № 6 ОТ 28 МАРТ 2016 Г. ЗА ПРИЛАГАНЕ НА ПОДМЯРКА 7.6. ""ПРОУЧВАНИЯ И ИНВЕСТИЦИИ, СВЪРЗАНИ С ПОДДЪРЖАНЕ, ВЪЗСТАНОВЯВАНЕ И ПОДОБРЯВАНЕ НА КУЛТУРНОТО И ПРИРОДНО НАСЛЕДСТВО НА СЕЛАТА"" ОТ МЯРКА 7 ""ОСНОВНИ УСЛУГИ И ОБНОВЯВАНЕ НА СЕЛАТА В СЕЛСКИТЕ РАЙОНИ"" ОТ ПРОГРАМАТА ЗА РАЗВИТИЕ НА СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2014 - 2020 Г.",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-102286
naredba-6-ot-28-mart-2024-g-za-prisaedinyavane-na-obekti-kam-elektricheskite-mre,НАРЕДБА № 6 ОТ 28 МАРТ 2024 Г. ЗА ПРИСЪЕДИНЯВАНЕ НА ОБЕКТИ КЪМ ЕЛЕКТРИЧЕСКИТЕ МРЕЖИ,B-pending,events_pending;chain_scan;base_audit;freeze,2,0,0,2,0,0,dv_html,dv-211280
naredba-6-ot-29-septemvri-2017-g-za-prilagane-na-podmyarka-412-investitsii-v-zem,"НАРЕДБА № 6 ОТ 29 СЕПТЕМВРИ 2017 Г. ЗА ПРИЛАГАНЕ НА ПОДМЯРКА 4.1.2. ""ИНВЕСТИЦИИ В ЗЕМЕДЕЛСКИ СТОПАНСТВА ПО ТЕМАТИЧНА ПОДПРОГРАМА ЗА РАЗВИТИЕ НА МАЛКИ СТОПАНСТВА"" ОТ МЯРКА 4 ""ИНВЕСТИЦИИ В МАТЕРИАЛНИ АКТИВИ"" ОТ ПРОГРАМАТА ЗА РАЗВИТИЕ НА СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2014 - 2020 Г.",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-118519
naredba-6-ot-29-yanuari-2010-g-za-utvarzhdavane-na-meditsinski-standart-lachelec,"НАРЕДБА № 6 ОТ 29 ЯНУАРИ 2010 Г. ЗА УТВЪРЖДАВАНЕ НА МЕДИЦИНСКИ СТАНДАРТ ""ЛЪЧЕЛЕЧЕНИЕ""",B-pending,events_pending;chain_scan;base_audit;freeze,5,2,0,3,0,0,dv_html,dv-29573
naredba-6-ot-3-avgust-2017-g-za-izvarshvane-na-protsesualni-deystviya-i-udostove,НАРЕДБА № 6 ОТ 3 АВГУСТ 2017 Г. ЗА ИЗВЪРШВАНЕ НА ПРОЦЕСУАЛНИ ДЕЙСТВИЯ И УДОСТОВЕРИТЕЛНИ ИЗЯВЛЕНИЯ В ЕЛЕКТРОННА ФОРМА,B-pending,events_pending;chain_scan;base_audit;freeze,2,0,0,2,0,0,dv_html,dv-117016
naredba-6-ot-3-may-2012-g-za-usloviyata-i-reda-za-predostavyane-na-bezvazmezdna-,"НАРЕДБА № 6 ОТ 3 МАЙ 2012 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ НА БЕЗВЪЗМЕЗДНА ФИНАНСОВА ПОМОЩ ПО МЯРКА 2.1. ""ПРОИЗВОДСТВЕНИ ИНВЕСТИЦИИ В АКВАКУЛТУРАТА"" ПО ПРИОРИТЕТНА ОС № 2 ""АКВАКУЛТУРА, РИБОЛОВ ВЪВ ВЪТРЕШНИ ВОДОЕМИ, ПРЕРАБОТКА И МАРКЕТИНГ НА ПРОДУКТИ ОТ РИБОЛОВ И АКВАКУЛТУРА"" ОТ ОПЕРАТИВНАТА ПРОГРАМА ЗА РАЗВИТИЕ НА СЕКТОР ""РИБАРСТВО"" НА РЕПУБЛИКА БЪЛГАРИЯ, ФИНАНСИРАНА ОТ ЕВРОПЕЙСКИЯ ФОНД ЗА РИБАРСТВО ЗА ПРОГРАМЕН ПЕРИОД 2007 - 2013 Г.",B-pending,events_pending;chain_scan;base_audit;freeze,3,2,0,1,0,0,dv_html,dv-64279
naredba-6-ot-30-may-2006-g-za-nachina-na-izchislyavane-i-plashtane-na-lihvata-va,НАРЕДБА № 6 ОТ 30 МАЙ 2006 Г. ЗА НАЧИНА НА ИЗЧИСЛЯВАНЕ И ПЛАЩАНЕ НА ЛИХВАТА ВЪРХУ ПАРИЧНИТЕ СРЕДСТВА ПО СПЕЦИАЛНИТЕ СМЕТКИ НА ЧАСТНИТЕ СЪДЕБНИ ИЗПЪЛНИТЕЛИ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-2044
naredba-6-ot-30-may-2023-g-za-usloviyata-i-reda-za-prilagane-na-interventsiyata-,"НАРЕДБА № 6 ОТ 30 МАЙ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕ НА ИНТЕРВЕНЦИЯТА ""ПЛАЩАНИЯ ЗА ЗЕМЕДЕЛСКИ ЗЕМИ В ЗОНИ ОТ НАТУРА 2000"", ВКЛЮЧЕНА В СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕ НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА ПЕРИОДА 2023 - 2027 Г.",B-pending,events_pending;chain_scan;base_audit;freeze,4,4,0,0,0,0,dv_html,dv-195401
naredba-6-ot-31-dekemvri-2020-g-za-utvarzhdavane-na-meditsinski-standart-infekts,"НАРЕДБА № 6 ОТ 31 ДЕКЕМВРИ 2020 Г. ЗА УТВЪРЖДАВАНЕ НА МЕДИЦИНСКИ СТАНДАРТ ""ИНФЕКЦИОЗНИ БОЛЕСТИ""",B-pending,events_pending;chain_scan;base_audit;freeze,2,0,0,2,0,0,dv_html,dv-154975
naredba-6-ot-4-dekemvri-2006-g-za-pridobivane-na-kvalifikatsiya-po-profesiya-meh,"НАРЕДБА № 6 ОТ 4 ДЕКЕМВРИ 2006 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯ ""МЕХАНИЗАТОР НА ГОРСКА ТЕХНИКА""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-3230
naredba-6-ot-4-fevruari-2019-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-e,"НАРЕДБА № 6 ОТ 4 ФЕВРУАРИ 2019 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ЕКОЛОГ""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-134969
naredba-6-ot-5-mart-2007-g-za-utvarzhdavane-na-meditsinski-standart-za-transplan,"НАРЕДБА № 6 ОТ 5 МАРТ 2007 Г. ЗА УТВЪРЖДАВАНЕ НА МЕДИЦИНСКИ СТАНДАРТ ЗА ТРАНСПЛАНТАЦИЯ НА ОРГАНИ, ТЪКАНИ И КЛЕТКИ",B-pending,events_pending;chain_scan;base_audit;freeze,4,2,0,2,0,0,dv_html,dv-3417
naredba-6-ot-5-may-2011-g-za-spetsifichnite-iziskvaniya-pri-osashtestvyavane-na-,НАРЕДБА № 6 ОТ 5 МАЙ 2011 Г. ЗА СПЕЦИФИЧНИТЕ ИЗИСКВАНИЯ ПРИ ОСЪЩЕСТВЯВАНЕ НА ОФИЦИАЛНИЯ КОНТРОЛ ВЪРХУ УПОТРЕБАТА НА ЗАЩИТЕНИ ГЕОГРАФСКИ ОЗНАЧЕНИЯ И ХРАНИ С ТРАДИЦИОННО СПЕЦИФИЧЕН ХАРАКТЕР,B-pending,events_pending;chain_scan;base_audit;freeze,4,1,0,3,0,0,dv_html,dv-49896
naredba-6-ot-5-oktomvri-2020-g-za-merkite-za-profilaktika-ogranichavane-i-likvid,"НАРЕДБА № 6 ОТ 5 ОКТОМВРИ 2020 Г. ЗА МЕРКИТЕ ЗА ПРОФИЛАКТИКА, ОГРАНИЧАВАНЕ И ЛИКВИДИРАНЕ НА БОЛЕСТТА АНТРАКС ПО ЖИВОТНИТЕ И ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕТО ИМ",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-152159
naredba-6-ot-5-yanuari-2026-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-el,"НАРЕДБА № 6 ОТ 5 ЯНУАРИ 2026 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ЕЛЕКТРИЧЕСКИ РЕЛСОВИ ПРЕВОЗНИ СРЕДСТВА ЗА ГРАДСКИ ТРАНСПОРТ""",B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-240475
naredba-6-ot-7-april-2022-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-prog,"НАРЕДБА № 6 ОТ 7 АПРИЛ 2022 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ПРОГРАМИСТ НА ИЗКУСТВЕН ИНТЕЛЕКТ""",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-171950
naredba-6-ot-7-oktomvri-2019-g-za-iziskvaniyata-i-kontrola-varhu-darvesinata-koy,"НАРЕДБА № 6 ОТ 7 ОКТОМВРИ 2019 Г. ЗА ИЗИСКВАНИЯТА И КОНТРОЛА ВЪРХУ ДЪРВЕСИНАТА, КОЯТО СЕ ИЗПОЛЗВА ЗА БИТОВО ОТОПЛЕНИЕ",B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-141886
naredba-6-ot-7-yuni-2005-g-za-monitoring-na-proizvedenite-i-realizirani-na-pazar,НАРЕДБА № 6 ОТ 7 ЮНИ 2005 Г. ЗА МОНИТОРИНГ НА ПРОИЗВЕДЕНИТЕ И РЕАЛИЗИРАНИ НА ПАЗАРА КОЛИЧЕСТВА КРАВЕ МЛЯКО И МЛЕЧНИ ПРОДУКТИ ОТ КРАВЕ МЛЯКО,B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,0,dv_html,dv-446
naredba-6-ot-7-yuni-2018-g-za-utvarzhdavane-na-meditsinski-standart-meditsinska-,"НАРЕДБА № 6 ОТ 7 ЮНИ 2018 Г. ЗА УТВЪРЖДАВАНЕ НА МЕДИЦИНСКИ СТАНДАРТ ""МЕДИЦИНСКА ОНКОЛОГИЯ""",B-pending,events_pending;chain_scan;base_audit;freeze,4,1,0,3,0,0,dv_html,dv-127362
naredba-6-ot-8-oktomvri-2013-g-za-iziskvaniyata-kam-sredstvata-za-ofitsialna-ide,"НАРЕДБА № 6 ОТ 8 ОКТОМВРИ 2013 Г. ЗА ИЗИСКВАНИЯТА КЪМ СРЕДСТВАТА ЗА ОФИЦИАЛНА ИДЕНТИФИКАЦИЯ НА ЖИВОТНИТЕ И ИЗПОЛЗВАНЕТО ИМ, УСЛОВИЯТА, РЕДА И КОНТРОЛА ПО СЪБИРАНЕ, ВЪВЕЖДАНЕ, ПОДДЪРЖАНЕ И ИЗПОЛЗВАНЕ НА ИНФОРМАЦИЯТА В ИНТЕГРИРАНАТА ИНФОРМАЦИОННА СИСТЕМА НА БЪЛГАРСКАТА АГЕНЦИЯ ПО БЕЗОПАСНОСТ НА ХРАНИТЕ",B-pending,events_pending;chain_scan;base_audit;freeze,4,2,0,2,0,0,dv_html,dv-79521
naredba-6-ot-9-noemvri-2000-g-za-emisionni-normi-za-dopustimoto-sadarzhanie-na-v,"НАРЕДБА № 6 ОТ 9 НОЕМВРИ 2000 Г. ЗА ЕМИСИОННИ НОРМИ ЗА ДОПУСТИМОТО СЪДЪРЖАНИЕ НА ВРЕДНИ И ОПАСНИ ВЕЩЕСТВА В ОТПАДЪЧНИТЕ ВОДИ, ЗАУСТВАНИ ВЪВ ВОДНИ ОБЕКТИ",B-pending,events_pending;chain_scan;base_audit;freeze,1,0,0,1,0,4,dv_pdf,
naredba-6-ot-9-yanuari-2025-g-za-predostavyane-na-speshna-podkrepa-za-osiguryava,НАРЕДБА № 6 ОТ 9 ЯНУАРИ 2025 Г. ЗА ПРЕДОСТАВЯНЕ НА СПЕШНА ПОДКРЕПА ЗА ОСИГУРЯВАНЕ НА ЛИКВИДНОСТ,B-pending,chain_scan;base_audit;freeze,0,0,0,0,0,0,dv_html,dv-232330
naredba-6-ot-9-yuli-2019-g-za-reda-i-usloviyata-za-provezhdane-na-diagnostika-pr,"НАРЕДБА № 6 ОТ 9 ЮЛИ 2019 Г. ЗА РЕДА И УСЛОВИЯТА ЗА ПРОВЕЖДАНЕ НА ДИАГНОСТИКА, ПРОФИЛАКТИКА И КОНТРОЛ НА ОТДЕЛНИ ЗАРАЗНИ БОЛЕСТИ ПРЕДАВАНИ ПО ВЪЗДУШНО-КАПКОВ ПЪТ (ЗАГЛ. ИЗМ. - ДВ, БР. 97 ОТ 2022 Г.)",B-pending,events_pending;chain_scan;promulgation_unlocated;freeze,1,0,0,1,0,0,unlocated,
